"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-10","2024","11","10","","12.6","","7.7","","10.2","","7.8","","0.0","","","","","","6.9","","","","26","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-11","2024","11","11","","12.6","","4.5","","8.6","","9.4","","0.0","","","","","","2.8","","","","29","","76",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-12","2024","11","12","","8.1","","1.5","","4.8","","13.2","","0.0","","","","","","0.0","","","","32","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-13","2024","11","13","","8.6","","1.7","","5.2","","12.8","","0.0","","","","","","0.0","","","","7","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-14","2024","11","14","","9.6","","6.3","","8.0","","10.0","","0.0","","","","","","1.6","","","","8","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-15","2024","11","15","","8.6","","6.5","","7.6","","10.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-16","2024","11","16","","10.3","","4.2","","7.3","","10.7","","0.0","","","","","","0.0","","","","33","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-17","2024","11","17","","11.5","","3.2","","7.4","","10.6","","0.0","","","","","","0.0","","","","21","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-18","2024","11","18","","14.7","","4.4","","9.6","","8.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-19","2024","11","19","","10.4","","6.1","","8.3","","9.7","","0.0","","","","","","0.6","","","","7","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-20","2024","11","20","","10.0","","5.5","","7.8","","10.2","","0.0","","","","","","21.8","","","","6","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-21","2024","11","21","","5.8","","3.8","","4.8","","13.2","","0.0","","","","","","0.4","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-22","2024","11","22","","8.1","","4.9","","6.5","","11.5","","0.0","","","","","","0.9","","","","34","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-23","2024","11","23","","9.8","","2.7","","6.3","","11.7","","0.0","","","","","","0.0","","","","28","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-24","2024","11","24","","8.5","","2.4","","5.5","","12.5","","0.0","","","","","","0.0","","","","27","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-25","2024","11","25","","7.7","","1.5","","4.6","","13.4","","0.0","","","","","","1.4","","","","7","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-26","2024","11","26","","8.5","","3.2","","5.9","","12.1","","0.0","","","","","","5.4","","","","27","","61",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-27","2024","11","27","","5.8","","1.1","","3.5","","14.5","","0.0","","","","","","0.0","","","","25","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-28","2024","11","28","","6.6","","1.6","","4.1","","13.9","","0.0","","","","","","0.0","","","","25","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-29","2024","11","29","","2.8","","-1.2","","0.8","","17.2","","0.0","","","","","","0.0","","","","26","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-11-30","2024","11","30","","1.0","","-2.8","","-0.9","","18.9","","0.0","","","","","","0.0","","","","25","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-01","2024","12","01","","2.6","","-2.7","","-0.1","","18.1","","0.0","","","","","","0.0","","","","25","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-02","2024","12","02","","3.8","","-3.7","","0.1","","17.9","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-03","2024","12","03","","3.4","","-2.7","","0.4","","17.6","","0.0","","","","","","0.0","","","","25","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-04","2024","12","04","","2.7","","-0.2","","1.3","","16.7","","0.0","","","","","","1.8","","","","21","","72",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-05","2024","12","05","","2.4","","-5.2","","-1.4","","19.4","","0.0","","","","","","0.0","","","","31","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-06","2024","12","06","","-0.1","","-7.1","","-3.6","","21.6","","0.0","","","","","","0.0","","","","26","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-07","2024","12","07","","5.7","","-1.9","","1.9","","16.1","","0.0","","","","","","0.4","","","","22","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-08","2024","12","08","","8.5","","3.5","","6.0","","12.0","","0.0","","","","","","0.0","","","","29","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-09","2024","12","09","","4.3","","0.7","","2.5","","15.5","","0.0","","","","","","3.7","","","","7","","65",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-10","2024","12","10","","8.0","","3.8","","5.9","","12.1","","0.0","","","","","","5.8","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-11","2024","12","11","","6.4","","0.3","","3.4","","14.6","","0.0","","","","","","0.2","","","","29","","54",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-12","2024","12","12","","0.4","","-7.1","","-3.4","","21.4","","0.0","","","","","","0.0","","","","27","","76",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-13","2024","12","13","","-2.0","","-7.3","","-4.7","","22.7","","0.0","","","","","","0.0","","","","26","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-14","2024","12","14","","0.9","","-7.1","","-3.1","","21.1","","0.0","","","","","","0.0","","","","8","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-15","2024","12","15","","4.2","","-0.9","","1.7","","16.3","","0.0","","","","","","0.2","","","","10","","35",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-16","2024","12","16","","7.3","","3.8","","5.6","","12.4","","0.0","","","","","","12.5","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-17","2024","12","17","","9.8","","3.9","","6.9","","11.1","","0.0","","","","","","0.0","","","","28","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-18","2024","12","18","","4.0","","1.4","","2.7","","15.3","","0.0","","","","","","0.2","","","","28","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-19","2024","12","19","","1.6","","-2.2","","-0.3","","18.3","","0.0","","","","","","0.0","","","","29","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-20","2024","12","20","","-1.2","","-4.9","","-3.1","","21.1","","0.0","","","","","","1.0","","","","33","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-21","2024","12","21","","-4.9","","-15.1","","-10.0","","28.0","","0.0","","","","","","0.0","","","","30","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-22","2024","12","22","","-7.0","","-16.1","","-11.6","","29.6","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-23","2024","12","23","","2.0","","-7.0","","-2.5","","20.5","","0.0","","","","","","5.2","","","","21","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-24","2024","12","24","","2.2","","-1.1","","0.6","","17.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-25","2024","12","25","","0.2","","-1.8","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-26","2024","12","26","","1.2","","-0.6","","0.3","","17.7","","0.0","","","","","","0.0","","","","7","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-27","2024","12","27","","2.7","","0.9","","1.8","","16.2","","0.0","","","","","","0.0","","","","6","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-28","2024","12","28","","7.0","","2.0","","4.5","","13.5","","0.0","","","","","","0.4","","","","6","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-29","2024","12","29","","10.0","","0.9","","5.5","","12.5","","0.0","","","","","","21.5","","","","6","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-30","2024","12","30","","7.7","","2.7","","5.2","","12.8","","0.0","","","","","","1.4","","","","22","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-12-31","2024","12","31","","5.1","","-1.3","","1.9","","16.1","","0.0","","","","","","1.6","","","","5","","50",""
