"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-09","2020","11","09","","13.9","","8.3","","11.1","","6.9","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-10","2020","11","10","","20.4","","8.5","","14.5","","3.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-11","2020","11","11","","18.7","","6.5","","12.6","","5.4","","0.0","","","","","","0.0","","","","28","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-12","2020","11","12","","8.4","","3.7","","6.1","","11.9","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-13","2020","11","13","","10.4","","4.9","","7.7","","10.3","","0.0","","","","","","0.0","","","","29","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-14","2020","11","14","","7.5","","2.5","","5.0","","13.0","","0.0","","","","","","0.0","","","","11","","33",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-15","2020","11","15","","12.4","","4.3","","8.4","","9.6","","0.0","","","","","","9.5","","","","26","","118",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-16","2020","11","16","","5.3","","3.1","","4.2","","13.8","","0.0","","","","","","0.0","","","","26","","71",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-17","2020","11","17","","4.3","","-4.3","","0.0","","18.0","","0.0","","","","","","0.0","","","","29","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-18","2020","11","18","","4.1","","-4.9","","-0.4","","18.4","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-19","2020","11","19","","12.5","","3.8","","8.2","","9.8","","0.0","","","","","","0.0","","","","23","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20","2020","11","20","","12.2","","7.2","","9.7","","8.3","","0.0","","","","","","0.0","","","","21","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21","2020","11","21","","7.6","","1.5","","4.6","","13.4","","0.0","","","","","","0.0","","","","28","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22","2020","11","22","","3.3","","0.4","","1.9","","16.1","","0.0","","","","","","17.2","","","","3","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23","2020","11","23","","4.7","","-0.4","","2.2","","15.8","","0.0","","","","","","0.0","","","","29","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24","2020","11","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25","2020","11","25","","7.4","","2.3","","4.9","","13.1","","0.0","","","","","","6.0","","","","6","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26","2020","11","26","","11.9","","6.0","","9.0","","9.0","","0.0","","","","","","1.0","","","","30","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-27","2020","11","27","","7.7","","5.6","","6.7","","11.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-28","2020","11","28","","7.7","","3.8","","5.8","","12.2","","0.0","","","","","","0.0","","","","23","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-29","2020","11","29","","8.8","","2.9","","5.9","","12.1","","0.0","","","","","","0.0","","","","24","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-30","2020","11","30","","6.5","","0.2","","3.4","","14.6","","0.0","","","","","","27.8","","","","36","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-01","2020","12","01","","0.6","","-1.6","","-0.5","","18.5","","0.0","","","","","","2.6","","","","30","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-02","2020","12","02","","4.8","","-0.7","","2.1","","15.9","","0.0","","","","","","0.0","","","","29","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-03","2020","12","03","","5.8","","1.4","","3.6","","14.4","","0.0","","","","","","0.0","","","","24","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-04","2020","12","04","","4.6","","1.7","","3.2","","14.8","","0.0","","","","","","4.2","","","","23","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-05","2020","12","05","","2.7","","-3.3","","-0.3","","18.3","","0.0","","","","","","0.0","","","","33","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-06","2020","12","06","","1.6","","-4.6","","-1.5","","19.5","","0.0","","","","","","0.0","","","","32","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-07","2020","12","07","","1.4","","-4.9","","-1.8","","19.8","","0.0","","","","","","0.0","","","","31","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-08","2020","12","08","","2.9","","-5.2","","-1.2","","19.2","","0.0","","","","","","0.0","","","","23","","48",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-09","2020","12","09","","5.2","","0.4","","2.8","","15.2","","0.0","","","","","","5.0","","","","24","","50",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-10","2020","12","10","","7.0","","1.1","","4.1","","13.9","","0.0","","","","","","0.0","","","","24","","32",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-11","2020","12","11","","7.7","","1.4","","4.6","","13.4","","0.0","","","","","","0.0","","","","6","","41",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-12","2020","12","12","","7.6","","3.8","","5.7","","12.3","","0.0","","","","","","9.4","","","","8","","59",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13","2020","12","13","","6.7","","0.3","","3.5","","14.5","","0.0","","","","","","0.0","","","","26","","52",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14","2020","12","14","","2.7","","-1.6","","0.6","","17.4","","0.0","","","","","","0.0","","","","28","","58",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15","2020","12","15","","-1.4","","-6.7","","-4.1","","22.1","","0.0","","","","","","0.0","","","","30","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16","2020","12","16","","-3.2","","-6.4","","-4.8","","22.8","","0.0","","","","","","0.0","","","","6","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17","2020","12","17","","-3.2","","-7.0","","-5.1","","23.1","","0.0","","","","","","0.0","","","","5","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18","2020","12","18","","0.7","","-7.2","","-3.3","","21.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19","2020","12","19","","3.3","","0.6","","2.0","","16.0","","0.0","","","","","","1.2","","","","20","","37",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20","2020","12","20","","4.7","","1.5","","3.1","","14.9","","0.0","","","","","","0.4","","","","26","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21","2020","12","21","","4.3","","-0.2","","2.1","","15.9","","0.0","","","","","","0.0","","","","25","","39",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-22","2020","12","22","","4.4","","0.4","","2.4","","15.6","","0.0","","","","","","0.0","","","","30","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-23","2020","12","23","","7.5","","1.7","","4.6","","13.4","","0.0","","","","","","0.7","","","","","M","","M"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-24","2020","12","24","","8.0","","-2.1","","3.0","","15.0","","0.0","","","","","","11.6","","","","26","","46",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-25","2020","12","25","","0.5","","-4.0","","-1.8","","19.8","","0.0","","","","","","1.9","","","","23","","63",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-26","2020","12","26","","-1.4","","-3.9","","-2.7","","20.7","","0.0","","","","","","0.0","","","","23","","68",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-27","2020","12","27","","4.1","","-2.5","","0.8","","17.2","","0.0","","","","","","0.2","","","","26","","42",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-28","2020","12","28","","5.1","","-1.7","","1.7","","16.3","","0.0","","","","","","3.6","","","","26","","71",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-29","2020","12","29","","-0.1","","-4.0","","-2.1","","20.1","","0.0","","","","","","0.0","","","","28","","45",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-30","2020","12","30","","5.1","","-2.8","","1.2","","16.8","","0.0","","","","","","5.1","","","","22","","55",""
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-31","2020","12","31","","2.6","","-2.4","","0.1","","17.9","","0.0","","","","","","0.0","","","","29","","54",""
